question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
Would an uninsured person be more likely than an insured person to decline a CT scan?,0.06772140136828331,-0.05877848953400962,-0.11491082902423078,c0_correct
Would baker's dozen of side by side Mac Trucks jam up Golden Gate Bridge?,0.028723228387911193,-0.008032222820470253,0.20094716281197977,c0_correct
Would characters in Harry Potter and the Philosopher's Stone be persecuted as pagans?,0.1430473363639746,-0.11669988796784156,-0.18733408284859265,c0_wrong_to_correct
Would costumes with robes and pointy hats be helpful for Macbeth?,0.0473489326006129,-0.04437345750790048,-0.061029632824711855,c0_correct
Would drinking a glass of lemonade provide Vitamin C?,0.026619215080273984,-0.07513115001428725,-0.2521281510175982,c0_correct
Would dual-energy X-ray absorptiometry be useful if performed on a crab?,0.17916468837973587,-0.2165636729019582,-0.5486026146552494,c0_correct
Would early Eastern Canadian Natives language have use of the letter B?,0.03492979729221668,-0.07547873608579296,-0.14603873290992753,c0_correct
Would eliminating competition in the Japanese bulk carrier market be profitable for a steel company?,0.0701799917268523,-0.11927379155017395,-0.3606376245112024,c0_wrong_to_correct
Would fans of Jonathan Larson be unaware of HIV?,0.0510396752800808,-0.04111348607083318,-0.1096374460638947,c0_correct
Would food made with black salt smell of sulfur?,0.0742899343031127,-0.0923428240222413,-0.15589403150503922,c0_correct
Would half muggle wizards fear Lord Voldemort?,-0.01976754740359732,0.006756260686058779,-0.0414159216671256,c0_wrong_to_wrong
Would hypothermia be a concern for a human wearing zoot suit on Triton?,-0.02760336707495359,0.0605441063265488,0.2267334735844957,c0_correct
Would it be common to find a penguin in Miami?,-0.005411620525901717,0.06003807622066082,0.21030659717421996,c0_correct
Would it be impossible to keep an ocean sunfish and a goldfish in the same tank?,0.1352418429716673,-0.18805531816331966,-0.5783578081930418,c0_correct
Would it be impossible to use an Iwato scale for a twelve-tone technique composition?,0.04342354348354116,-0.04717017802956547,-0.09968271216617008,c0_wrong_to_correct
Would it be typical for a Rede Globo anchor to say Konnichiwa to the viewers?,0.0046809104143683555,-0.019168699826013463,-0.2612045370285385,c0_correct
Would it be uncommon for a high schooler to use the yellow pages?,0.027183650901660195,-0.033287428524210294,-0.05919497137854801,c0_wrong_to_correct
Would it be unusual to see frost in September in Texas?,0.07690369876318626,-0.032950381695740716,-0.0065223548982479285,c0_wrong_to_correct
Would it be unusual to use paypal for drug deals?,0.06465965052313605,-0.04525974668149366,0.09812370400963355,c0_wrong_to_wrong
Would it be very difficult for Nuno Gomes to dive to the Red Sea's deepest point?,0.016239180183263646,-0.011319320857257897,-0.0008016173711247188,c0_correct
Would kaffir lime be good in a White Russian?,-0.02896804353744442,0.039409857700518136,0.1769262028204387,c0_correct
Would lumberjacks get full after eating three dosa?,0.14769844100682195,-0.17308468680346212,-0.3261168102578682,c0_correct
Would members of Blue Lives Matter support every element of Grand Theft Auto III?,0.07342698429926786,-0.06946798167010029,-0.08335255274679865,c0_correct
Would menu at Chinese Starbucks be familiar to an American?,0.027198081670759877,-0.04475311279882735,-0.10639339555120897,c0_correct
"Would moon cakes be easy to find in Chinatown, Manhattan?",0.08153167869502564,-0.14617440627235906,-0.4576222826507801,c0_correct
Would most children be up past their bedtime if they were watching Conan O'Brien?,-0.022019622222450908,0.05966314535425274,0.2791122455863273,c0_correct
Would most school children in New York be wearing jackets on groundhog day?,0.1271755764906639,-0.16244470569411723,-0.5691152381673399,c0_wrong_to_correct
Would ramen be bad for someone with heart failure?,0.0185564034064144,-0.07736089114606806,-0.2880358801607259,c0_correct
Would somebody leave reiki with bruises?,0.1516788237629778,-0.19282762462935785,-0.5756586543267251,c0_correct
Would someone buying crickets be likely to own pets?,-0.10637919748685343,0.15123952846831257,0.33530367040602793,c0_correct
Would someone go to San Francisco for a nature escape?,0.02196929991596308,-0.06055461598172937,-0.058186793791435765,c0_correct
Would someone in Boston not receive the Toronto Star?,0.043106130572614476,-0.06525441231226374,-0.35533799748870587,c0_correct
Would someone in Mumbai refer to Solanum melongena as an eggplant?,0.008518788307233183,-0.026432094057572363,-0.07673889190903183,c0_wrong_to_correct
Would someone on Venus be unlikely to experience hypothermia?,0.02807506186810227,-0.04477197894551119,-0.02387911439961754,c0_correct
Would someone on a keto diet be able to eat Dosa?,0.03614510889363731,-0.006319481693715767,0.08207543739813095,c0_correct
Would someone on antidepressants need to be cautious of some citrus fruits?,0.028794790936266024,-0.025361475737819356,-0.22308154037721128,c0_correct
Would stargazers prefer binoculars over a telescope?,0.0381706265647308,-0.0049096660036243855,0.201503188689517,c0_correct
Would students at Marist have to petition to get a rowing team?,-0.029643828087144275,0.05430537183397181,0.2540783286576642,c0_correct
Would the average American family find Adam Sandler's home to be too small?,0.02703213921698555,-0.02008322748353561,-0.08689679581843157,c0_correct
Would the average Hawaiian male experience more days on Earth compared to a wild cane toad?,0.02085375316425786,-0.02502647621975969,-0.05087699069605678,c0_correct
Would the chef at Carmine's restaurant panic if there was no basil?,0.031247242902507355,-0.06173195076935564,-0.13273106450726024,c0_wrong_to_correct
Would the crew of Apollo 15 have difficulty riding a unicycle?,0.04676241883833565,-0.04469747740606658,-0.0792929841997212,c0_wrong_to_correct
Would the high school class of 2010 have lived through the Presidency of Richard Nixon?,0.04918471939639535,-0.14221471964013865,-0.6268504348892963,c0_correct
Would three commas be sufficient for displaying US 2018 GDP?,0.07787931189456299,-0.07741240432735397,-0.09538755994803205,c0_correct
Would three newborn kittens fit on a standard Amtrak coach seat?,0.02227300776023733,-0.060035320258178634,-0.2882350515832143,c0_correct
Would vegans consider chickpeas for a tuna substitute?,0.08796952864958008,-0.1057439752365735,-0.27858968967486764,c0_correct
Would you be likely to see storks at a baby shower?,-0.05881630704921326,0.09024631450071524,0.3352224377620109,c0_wrong_to_correct
Would you be more likely to die of hypothermia in New York than Florida?,0.030987132851937216,-0.024149308973646283,0.11624564616473143,c0_wrong_to_correct
Would you find olives at a heladeria?,-0.0004160506882212589,0.0397743502810155,0.2906446106751416,c0_correct
Would you hire someone with dyscalculia to do surveying work?,-0.004271076812272678,-0.0010404039579988145,0.18430878516734517,c0_correct
Would you take a photo of a Saltwater crocodile in Memphis?,-0.021564520080469607,0.05109886544323179,0.25559864937380716,c0_correct
is the brain located in the torso?,0.0009503043045049342,0.025262638721730082,0.12311534075714126,c0_correct
